job_title,company_name,location,start_date,ctc,experience,posted,is_salary_disclosed,min_ctc,max_ctc,min_exp,max_exp,is_noisy_duplicate,is_repost_candidate,posted_days,is_remote,avg_ctc,job_title_top
Academic Content Writer,Helpworx Technology Private Limited,Kolkata,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,1 week ago,True,200000,300000,0,2,False,False,7,False,250000,other
Social Media Marketing Executive,Erikka India,Noida,Starts Immediately,"₹ 3,50,000 - 5,00,000",0-5,1 week ago,True,350000,500000,0,5,False,False,7,False,425000,other
Event Executive - Exhibition,Peppermint Communications Private Limited,"Thane, Bhiwandi, Kalyan, Ambernath, Dombivli, Karjat, Ulhasnagar",Starts Immediately,"₹ 2,00,000 - 2,40,000",0-3,2 days ago,True,200000,240000,0,3,False,False,2,False,220000,other
Junior Graphic Designer,Akma Consumers Private Limited,Chennai,Starts Immediately,"₹ 2,40,000 - 3,60,000",0-2,2 weeks ago,True,240000,360000,0,2,False,False,14,False,300000,other
Social Media Marketing Manager,The Learn Cloud,Work from home,Starts Immediately,"₹ 3,00,000 - 4,50,000",1-5,4 days ago,True,300000,450000,1,5,False,False,4,True,375000,other
Digital Marketing Executive,Mobavenue Media Private Limited,Mumbai,Starts Immediately,"₹ 2,50,000 - 3,50,000",0-1,4 days ago,True,250000,350000,0,1,False,True,4,False,300000,Digital Marketing Executive
MERN Stack Developer,Blackcoffer,Work from home,Starts Immediately,"₹ 3,00,000 - 5,00,000",0,6 days ago,True,300000,500000,0,0,False,False,6,True,400000,other
Customer Service Executive,GetWork,Delhi,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,2 days ago,True,200000,240000,0,2,False,False,2,False,220000,other
Content Strategist & Growth Hacker & AI-driven Marketer,Alt Strategy (Brandlogist),Work from home,Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,2 weeks ago,True,300000,400000,0,2,False,False,14,True,350000,other
Post Sales,Pregrad,Noida,Starts Immediately,"₹ 3,50,000 - 4,50,000",0-2,2 weeks ago,True,350000,450000,0,2,False,False,14,False,400000,other
Senior Web Developer,Ditinus Technology Private Ltd.,Mohali,Starts Immediately,"₹ 4,20,000 - 10,20,000",4-6,3 weeks ago,True,420000,800000,4,6,False,True,21,False,675000,other
PHP Developer,Hirefaast,Mumbai,Starts Immediately,"₹ 3,00,000 - 7,00,000",1-3,3 days ago,True,300000,700000,1,3,False,True,3,False,500000,PHP Developer
Customer Service Executive,GetWork,"Delhi, Gurgaon",Starts Immediately,"₹ 2,40,000 - 2,88,000",0-2,2 weeks ago,True,240000,288000,0,2,False,False,14,False,264000,other
Sap Executive,Gravita India Limited,Jaipur,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 weeks ago,True,200000,250000,0,2,False,False,14,False,225000,other
Sales Coordinator (Entry Level),Unified GlobalTech (I) Pvt Ltd,Bangalore,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,2 weeks ago,True,250000,300000,0,2,False,False,14,False,275000,other
Junior Associate - Talent Acquisition,IIDE Education Private Limited,Mumbai,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,1 week ago,True,250000,300000,0,2,False,False,7,False,275000,other
Digital Marketing Executive,Learn2Read,Work from home,Starts Immediately,"₹ 3,00,000 - 3,60,000",0-2,3 weeks ago,True,300000,360000,0,2,False,False,21,True,330000,Digital Marketing Executive
Content Writer,AdsTwin Marketing Private Limited,Work from home,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,6 days ago,True,200000,240000,0,2,False,False,6,True,220000,Content Writer
Field Fundraiser - Greenpeace NGO,Direct Dialogue Initiatives India Private Limited,Bangalore,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-3,3 days ago,True,300000,350000,0,3,False,False,3,False,325000,other
Travel Consultant,Global Corporate Tour,Noida,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,1 week ago,True,200000,240000,0,2,False,False,7,False,220000,other
Field Sales Executive,Globuzzcation Metier Endeavour Private Limited,"Chandigarh, Jaipur, Delhi, Gurgaon, Ahmedabad, Chennai, Kolkata, Surat, Visakhapatnam, Indore, Bhopal, Greater Noida, Pune, Mumbai, Noida",Starts Immediately,"₹ 2,52,000 - 3,00,000",0-2,1 week ago,True,252000,300000,0,2,False,False,7,False,276000,Field Sales Executive
Front Desk Manager,Ubuntu Eat,Kolkata,Starts Immediately,"₹ 2,00,000 - 2,00,001",0-2,1 week ago,True,200000,200001,0,2,False,False,7,False,200000,other
Appointment Setter - Social Media Outreach Specialist,Gholya Enterprises,Work from home,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 days ago,True,200000,250000,0,2,False,False,2,True,225000,other
Back Office Executive,Suprem Service,Work from home,Starts Immediately,"₹ 4,00,000 - 7,00,000",0-1,1 day ago,True,400000,700000,0,1,False,False,1,True,550000,other
Audit & Account Assistant,Vasant Khatri,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,3 days ago,True,200000,250000,0,2,False,False,3,False,225000,other
Full Stack Developer,Stirring Minds,Delhi,Starts Immediately,"₹ 2,50,000 - 3,00,000",0-2,3 weeks ago,True,250000,300000,0,2,False,False,21,False,275000,Full Stack Developer
Tele Counselor,Prishatech India (OPC) Private Limited (Rojgar Lab),Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 weeks ago,True,200000,250000,0,2,False,False,14,False,225000,other
Fashion Designer,Fabricstudio Crafts Private Limited,Bikaner,Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,other
Business Development Executive,Wishfin,Noida,Starts Immediately,"₹ 2,00,000 - 2,20,000",0-2,3 weeks ago,True,200000,220000,0,2,False,False,21,False,210000,Business Development Executive
Subject Matter Expert (UPSC Economics Optional),Testbook,Noida,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,3 days ago,True,300000,600000,0,5,False,False,3,False,450000,other
Franchisee Compliance Officer,Talent Corner HR Services,Mumbai,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,2 weeks ago,True,200000,400000,0,2,False,False,14,False,300000,other
Business Development Executive,UFaber Edutech Private Limited,Work from home,Starts Immediately,"₹ 3,52,000",0-2,1 week ago,True,352000,352000,0,2,False,False,7,True,352000,Business Development Executive
Telemarketer,Draper & Dash,Mumbai,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Business Development Executive,NxtInspire Technologies Private Limited,Ghaziabad,Starts Immediately,"₹ 2,64,000",0-2,3 weeks ago,True,264000,264000,0,2,False,False,21,False,264000,Business Development Executive
Client Acquisition Executive,myfollo,Gurgaon,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,3 weeks ago,True,200000,250000,0,2,False,False,21,False,225000,other
Finance Manager,United HR Solutions Pvt. Ltd.,Ahmedabad,Starts Immediately,"₹ 10,00,000 - 15,00,000",7-10,3 weeks ago,True,500000,800000,7,10,False,True,21,False,675000,other
Telecaller,Bechamel Foods Private Limited,Work from home,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,True,200000,Telecaller
Business Development Executive,Bharat Logistics Solutions Private Limited,Navi Mumbai,Starts Immediately,"₹ 3,50,000 - 4,00,000",0-2,2 weeks ago,True,350000,400000,0,2,False,False,14,False,375000,Business Development Executive
Data Entry Executive,A1 Advance,"Jabalpur, Indore, Katni, Ratlam, Sagar, Satna, Singrauli, Ujjain, Burhanpur, Khandwa, Bhopal, Dewas, Bhind, Gwalior, Rewa",Starts Immediately,"₹ 4,00,000 - 6,00,000",0-5,1 week ago,True,400000,600000,0,5,False,False,7,False,500000,Data Entry Executive
Electronics Engineer,GVR TECHNOLABS PRIVATE LIMITED,Visakhapatnam,Starts Immediately,"₹ 2,04,000 - 2,16,000",0-1,1 week ago,True,204000,216000,0,1,False,True,7,False,210000,other
Performance Marketing Executive,Ukiyo Stays,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",1-3,7 days ago,True,200000,300000,1,3,False,False,7,False,250000,other
Music Tracker,Saregama India Limited,Chennai,Starts Immediately,"₹ 2,00,000 - 2,16,000",0-2,3 weeks ago,True,200000,216000,0,2,False,False,21,False,208000,other
Financial & Legal Sector Hiring Manager,Talent Corner HR Services,Mumbai,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,2 weeks ago,True,300000,500000,0,5,False,False,14,False,400000,other
Social Media Manager,Elgante Vogue Private Limited,Delhi,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,other
Business Development Executive,Easy Hiring,Hyderabad,Starts Immediately,"₹ 2,00,000 - 4,00,000",0-2,2 weeks ago,True,200000,400000,0,2,False,False,14,False,300000,Business Development Executive
Content Writer,Enterprise Monkey,"Gaziapur, Noida, Greater Noida, Delhi",Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,3 weeks ago,True,200000,250000,0,2,False,False,21,False,225000,Content Writer
Junior Accountant,I Knowledge Factory Private Limited,Pune,Starts Immediately,"₹ 2,00,000 - 2,10,000",0-2,3 weeks ago,True,200000,210000,0,2,False,False,21,False,205000,other
Human Resources (HR) Associate,Exxence Digital India Private Limited,"Noida, Delhi, Faridabad",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,3 weeks ago,True,200000,300000,0,2,False,False,21,False,250000,Human Resources (HR) Associate
Digital Marketing Executive,Abhjeet Khanna,Delhi,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,1 week ago,True,200000,240000,0,2,False,False,7,False,220000,Digital Marketing Executive
Trainee Copywriter,QuantumLink Communications Private Limited,Mumbai,Starts Immediately,"₹ 2,64,000 - 4,00,000",0-2,3 weeks ago,True,264000,400000,0,2,False,False,21,False,332000,other
Graphic Designer,EMentor Enterprises Private Limited,Hyderabad,Starts Immediately,"₹ 2,40,000 - 3,60,000",1-3,1 week ago,True,240000,360000,1,3,False,False,7,False,300000,Graphic Designer
Junior Operations Associate,Frontier,Work from home,Starts Immediately,"₹ 2,00,000 - 3,60,000",0-2,1 day ago,True,200000,360000,0,2,False,False,1,True,280000,other
Unity Game Developer,GameClan Entertainment,Work from home,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-2,1 week ago,True,240000,300000,0,2,False,False,7,True,270000,other
Teacher,Bumblebee Learning Care,Hyderabad,Starts Immediately,"₹ 2,00,000",0-2,4 days ago,True,200000,200000,0,2,False,False,4,False,200000,other
Inside Sales Executive,ENPRISE ENLISTING PVT. LTD,"Chennai, Delhi, Gurgaon, Kolkata, Lucknow, Bangalore, Varanasi, Hyderabad, Kanpur Dehat, Noida",Starts Immediately,"₹ 3,00,000 - 4,00,000",0-2,1 week ago,True,300000,400000,0,2,False,False,7,False,350000,other
Operations Manager,Impressions Forever,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 weeks ago,True,200000,250000,0,2,False,False,14,False,225000,other
Associate UX/UI Designer,Shubh International,Work from home,Starts Immediately,"₹ 6,00,000 - 8,00,000",0-5,1 week ago,True,500000,800000,0,5,False,False,7,True,675000,other
Operations Executive,The Snack Company,Bangalore,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
NLP Engineer,AgentInsights,Delhi,Starts Immediately,"₹ 2,40,000 - 2,40,001",0-2,3 weeks ago,True,240000,240001,0,2,False,False,21,False,240000,other
Product Listing Specialist,Pereyan LLP,Bangalore,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2,Today,True,300000,350000,0,2,False,False,0,False,325000,other
Academic Counselor For UK And Canada Process,Euro Dreams - Study Abroad Consultancy,Indore,Starts Immediately,"₹ 3,00,000 - 3,60,000",0-2,2 weeks ago,True,300000,360000,0,2,False,False,14,False,330000,other
Graphic Designer,AMOLDO Fashion,Ludhiana,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Graphic Designer
Business Development Executive,Suprem Service,Work from home,Starts Immediately,"₹ 4,00,000 - 7,00,000",0-1,1 day ago,True,400000,700000,0,1,False,False,1,True,550000,Business Development Executive
Content Writer,IMARC Services Private Limited,Noida,Starts Immediately,"₹ 3,00,000 - 3,50,000",0-2,1 week ago,True,300000,350000,0,2,False,False,7,False,325000,Content Writer
Dy.manager - Sales,Ion Exchange India Limited,"Hyderabad, Bangalore, Chennai",Starts Immediately,"₹ 3,00,000 - 10,00,000",0-5,1 week ago,True,300000,800000,0,5,False,False,7,False,650000,other
Front End Developer,Bharat Tech Labs,Surat,Starts Immediately,"₹ 3,00,000 - 4,20,000",0-2,3 weeks ago,True,300000,420000,0,2,False,False,21,False,360000,other
Business Development Executive,Staging Spaces Design,"Thane, Navi Mumbai, Mumbai",Starts Immediately,"₹ 2,00,000",0-2,2 weeks ago,True,200000,200000,0,2,False,False,14,False,200000,Business Development Executive
Digital Content Creator,Onroadz,Bangalore,Starts Immediately,"₹ 2,25,000 - 3,00,000",0-2,3 weeks ago,True,225000,300000,0,2,False,False,21,False,262500,other
Manager - Indirect Procurement Infra,Zepto,Mumbai,Starts Immediately,Competitive salary,3-5,1 week ago,False,,,3,5,False,False,7,False,,other
Content Writer,Fusion Beauty,Delhi,Starts Immediately,"₹ 3,00,000 - 5,00,000",1-5,2 days ago,True,300000,500000,1,5,False,False,2,False,400000,Content Writer
Fashion Accessories Product Designer,Dein Kleider,Delhi,Starts Immediately,"₹ 2,00,000",0-2,3 weeks ago,True,200000,200000,0,2,False,False,21,False,200000,other
Back-End Management Operator,Suprem Service,Work from home,Starts Immediately,"₹ 4,00,000 - 7,00,000",0-1,1 day ago,True,400000,700000,0,1,False,False,1,True,550000,other
Digital Marketing Executive,Vritti Solution Limited,Coimbatore,Starts Immediately,"₹ 2,00,000 - 2,50,000",1-3,3 days ago,True,200000,250000,1,3,False,False,3,False,225000,Digital Marketing Executive
MIS Executive,UFaber Edutech,"Mumbai, Kurla",Starts Immediately,"₹ 2,16,000 - 3,00,000",0-2,3 days ago,True,216000,300000,0,2,False,False,3,False,258000,other
Technical Writer,Zeotap,Bangalore,Starts Immediately,"₹ 4,00,000 - 9,00,000",0-5,3 weeks ago,True,400000,800000,0,5,False,False,21,False,650000,other
Java Developer,ALIQAN Technologies,Noida,Starts Immediately,"₹ 16,80,000 - 19,20,000",7-10,3 weeks ago,True,500000,800000,7,10,False,False,21,False,675000,other
Tax Analyst,Parul Madhiwal,Work from home,Starts Immediately,"₹ 10,00,000 - 15,00,000",0-5,1 week ago,True,500000,800000,0,5,False,False,7,True,675000,other
Business Development Executive,Nettrix Marketing Private Limited,Bangalore,Starts Immediately,"₹ 3,00,000",0-2,1 week ago,True,300000,300000,0,2,False,False,7,False,300000,Business Development Executive
Education Counsellor,Kazian School Of Management,"Mumbai, Dahisar",Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,6 days ago,True,200000,300000,0,2,False,False,6,False,250000,other
Sales Executive/Sales Representative,Marwood Infotech,Work from home,Starts Immediately,"₹ 4,50,000 - 6,50,000",0-5,3 days ago,True,450000,650000,0,5,False,False,3,True,550000,other
E-commerce Executive,Yashamm India Private Limited,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,Few hours ago,True,200000,300000,0,2,False,False,0,False,250000,other
Field Sales Executive,Huemn,Bangalore,Starts Immediately,"₹ 2,40,000 - 3,60,000",1-3,5 days ago,True,240000,360000,1,3,False,False,5,False,300000,Field Sales Executive
Graphic Designer,UnORG Vendor Solutions Private Limited,Lucknow,Starts Immediately,"₹ 3,00,000 - 7,00,000",0-5,3 weeks ago,True,300000,700000,0,5,False,False,21,False,500000,Graphic Designer
Front End Developer,DeepThought Edutech Ventures Private Limited,Hyderabad,Starts Immediately,"₹ 3,00,000 - 5,00,000",0,6 days ago,True,300000,500000,0,0,False,True,6,False,400000,other
Finance Executive,DCS Group,Raipur,Starts Immediately,"₹ 2,00,000 - 5,00,000",4-6,2 weeks ago,True,200000,500000,4,6,False,True,14,False,350000,other
Graphic Designer,J K Diamonds Institute Of Gems & Jewelry,Mumbai,Starts Immediately,"₹ 2,00,000 - 2,40,000",0-2,3 weeks ago,True,200000,240000,0,2,False,False,21,False,220000,Graphic Designer
Client Relationship Manager,RAS Media & Entertainment Private Limited,Noida,Starts Immediately,"₹ 3,00,000 - 4,50,000",0-2,3 weeks ago,True,300000,450000,0,2,False,False,21,False,375000,other
Business Development Executive,Domgys India Services Pvt. Ltd.,Noida,Starts Immediately,"₹ 3,00,000 - 6,00,000",0-5,3 weeks ago,True,300000,600000,0,5,False,False,21,False,450000,Business Development Executive
SQL Developer,SR Edu Technologies,Hyderabad,Starts Immediately,"₹ 2,50,000 - 4,00,000",1-5,1 week ago,True,250000,400000,1,5,False,False,7,False,325000,other
Senior Software Developer,Aces Global Consulting Pvt Ltd,Delhi,Starts Immediately,"₹ 12,00,000 - 15,00,000",1-3,3 weeks ago,True,500000,800000,1,3,False,False,21,False,675000,other
Sales Executive,Beekay Group,Jhansi,Starts Immediately,"₹ 2,16,000 - 2,64,000",1-3,3 weeks ago,True,216000,264000,1,3,False,False,21,False,240000,Sales Executive
Backend Developer,Future Skills,Hyderabad,Starts Immediately,"₹ 3,00,000 - 5,00,000",0-5,3 weeks ago,True,300000,500000,0,5,False,False,21,False,400000,other
PHP Developer,DriftPoint Technologies,Jaipur,Starts Immediately,"₹ 43,20,000 - 86,40,000",1-3,3 weeks ago,True,500000,800000,1,3,False,True,21,False,675000,PHP Developer
Project Management Executive,Edufic Digital,Chennai,Starts Immediately,"₹ 2,00,000 - 2,50,000",0-2,2 weeks ago,True,200000,250000,0,2,False,False,14,False,225000,other
Marketing Executive,UFaber Edutech,Mumbai,Starts Immediately,"₹ 2,00,000 - 3,00,000",0-2,2 weeks ago,True,200000,300000,0,2,False,False,14,False,250000,Marketing Executive
Flutter Developer,SR Edu Technologies,Hyderabad,Starts Immediately,"₹ 2,50,000 - 4,00,000",1-5,1 week ago,True,250000,400000,1,5,False,False,7,False,325000,other
Sales Executive,Piegon Media Pvt Ltd,Ambala,Starts Immediately,"₹ 2,40,000 - 3,00,000",0-1,3 weeks ago,True,240000,300000,0,1,False,True,21,False,270000,Sales Executive
